metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Ne zaman tamir edilir vagon 4 kapısı acil?,arac_tren,2,information_request,2,P1,0,devrik,relabel:ollama
Bagcilar yonu tren klima ne zaman sogutmaya baslar acaba bilgi varmi?,arac_tren,2,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
Tren ekranları ne zaman açılır?,arac_tren,2,information_request,2,P3,2,cok_kisa,relabel:ollama
"Şişli istasyonundaki trende oluşan duman kokusuna müdahale edildi mi, seferler güvenli şekilde devam ediyor mu?",arac_tren,2,information_request,2,P1,0,standart,relabel:ollama
Yenikapı istasyonunda peron bilgi ekranlarındaki sefer saatlerinin güncel durumu hakkında ne zaman açıklama yapılacak?,yolcu_hizmetleri,8,information_request,2,P4,3,standart,relabel:ollama
Şişli istasyonu güney çıkışındaki yönlendirme tabelalarının eksikliği konusunda yolculara nasıl bir bilgilendirme sağlanacak?,yolcu_hizmetleri,8,information_request,2,P4,3,standart,relabel:ollama
Uzunçayır peronunda ses seviyesinin yetersiz olması sebebiyle anonsların duyulmadığına dair geri bildirim ne zaman incelenecek?,yolcu_hizmetleri,8,information_request,2,P4,3,standart,relabel:ollama
Ataköy istasyonunda sabah vardiyasında yaşanan sefer gecikmeleri için yolculara bir özür anonsu geçilecek mi?,yolcu_hizmetleri,8,information_request,2,P2,1,standart,relabel:ollama
Mecidiyeköy istasyonunda peron yoğunluğu arttığında ek seferlerin devreye girip girmeyeceğini nereden öğrenebiliriz?,yolcu_hizmetleri,8,information_request,2,P4,3,standart,relabel:ollama
Bağcılar hattında sefer iptalleri yaşanırken peron ekranlarında neden hala sefer varmış gibi bilgi görünüyor?,yolcu_hizmetleri,8,complaint,3,P2,1,standart,relabel:ollama
Ne zaman düzelecek peron ekranındaki yanlış bilgi?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Gelmedi mi hala beklenen 07:20 treni?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Yapılacak mı gecikme anonsu peron genelinde?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Hangi yöne gidiyor bu yanlış tabelalar?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Ne zaman azalır bu peron yoğunluğu?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
Çalışıyor mu hat şu an kesintisiz?,yolcu_hizmetleri,8,information_request,2,P4,3,devrik,relabel:ollama
peron ekrani neden yanlis bilgi veriyo bi kontrol edermisiniz?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
atakoy istasyonunda sefer saati neden gorunmuyo nezaman gelcek tren?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
ses cok az geliyo hicbisey duyulmuyo ne zaman duzeltilicek bu?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
yenikapi aktarma koridoru yonlendirme tabelalari eksik ne zaman takilacak?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
sisli yonunde seferlerin gecikme sebebi hakkinda anons yapilcakmi?,yolcu_hizmetleri,8,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
sabah vardiyasinda neden bu kadar cok sefer iptali oluyo?,yolcu_hizmetleri,8,complaint,3,P2,1,yazim_yanlisi,relabel:ollama
Tren ne zaman gelir?,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
Hat çalışıyor mu şu an?,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
Anons ne zaman yapılacak?,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
Sefer iptali var mı?,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
Peron bilgisi doğru mu?,yolcu_hizmetleri,8,information_request,2,P4,3,cok_kisa,relabel:ollama
"Vezneciler bilet holündeki Biletmatik cihazının para sıkışması sorunu ne zaman giderilecek, bilgi alabilir miyim?",elektronik_sistemler,4,information_request,2,P3,2,standart,relabel:ollama
Kadıköy istasyonu turnike bölgesindeki QR okuyucuların güncellemesi bugün içerisinde tamamlanacak mı acaba?,elektronik_sistemler,4,information_request,2,P3,2,standart,relabel:ollama
Yenikapı bilet holünde bulunan kart dolum cihazının arızası için teknik ekip ne zaman gelecek?,elektronik_sistemler,4,information_request,2,P3,2,standart,relabel:ollama
Taksim istasyonu 2. peron girişindeki turnikenin ekran hatası hakkında bir onarım planı bulunuyor mu?,elektronik_sistemler,4,information_request,2,P3,2,standart,relabel:ollama
Sanayi Mahallesi istasyonunda gerçekleşen geçiş kaydı senkronizasyon problemi saat kaça kadar çözülmüş olur?,elektronik_sistemler,4,information_request,2,P3,2,standart,relabel:ollama
Hacıosman turnikelerindeki temassız kart okuma sorunu için sistem merkezinden bir müdahale yapılacak mı?,elektronik_sistemler,4,information_request,2,P3,2,standart,relabel:ollama
Ne zaman tamir olur turnike Taksim?,elektronik_sistemler,4,information_request,2,P3,2,devrik,relabel:ollama
Kart okumuyor mu hala Vezneciler?,elektronik_sistemler,4,information_request,2,P3,2,devrik,relabel:ollama
Bilgi var mı biletmatik arızasıyla?,elektronik_sistemler,4,information_request,2,P3,2,devrik,relabel:ollama
Ne zaman düzelir bu dolum makinesi?,elektronik_sistemler,4,information_request,2,P3,2,devrik,relabel:ollama
Çözülecek mi bu QR hatası bugün?,elektronik_sistemler,4,information_request,2,P3,2,devrik,relabel:ollama
Geldi mi teknik servis bilet holüne?,elektronik_sistemler,4,information_request,2,P3,2,devrik,relabel:ollama
haciosman biletmatik neden calismiyor nezaman gelir ekipler?,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
yenikapi turnike reader hata veriyo ne zman bakilacak?,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
taksim bilet holu dolum cihazi bozuk bilgi verin.,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
kadikoy istasyonunda kart okuyucu nezman duzelir acaba?,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
sanayi mahallesinde qr neden calismiyo nezman acilir?,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
vezneciler turnike ekranlari nezaman calisacak bilgi lutfen.,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
Biletmatik ne zaman çalışacak?,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,relabel:ollama
Turnike 4 bilgi talebi.,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,relabel:ollama
Kart okuyucu onarım ne zaman?,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,relabel:ollama
Dolum cihazı ne zaman açılacak?,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,relabel:ollama
QR sistem arızası düzeltildi mi?,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,relabel:ollama
Ekran hatası ne zaman giderilir?,sinyalizasyon_haberlesme,3,information_request,2,P3,2,cok_kisa,relabel:ollama
"Mecidiyeköy istasyonu tavanındaki yoğun su sızıntısı için teknik ekip ne zaman müdahale edecek, bilgi alabilir miyim?",altyapi_insaat,10,information_request,2,P3,2,standart,relabel:ollama
Bağcılar hattındaki tünel çatlakları ile ilgili planlanan güçlendirme çalışmaları tam olarak ne kadar süre devam edecektir?,altyapi_insaat,10,information_request,2,P3,2,standart,relabel:ollama
"Şirinevler üst geçit merdivenindeki basamak çökmesi için onarım planlaması hangi gün yapılacaktır, bilgi rica ediyoruz.",altyapi_insaat,10,information_request,2,P3,2,standart,relabel:ollama
Vezneciler peron katındaki mazgal tıkanıklığının kalıcı olarak giderilmesi için acil bir drenaj çalışması başlatılacak mıdır?,altyapi_insaat,10,information_request,2,P3,2,standart,relabel:ollama
"Kadıköy istasyonu koridorlarındaki rutubet ve nemlenme sorunu yolcu konforunu bozuyor, bu konuda bir iyileştirme var mı?",altyapi_insaat,10,complaint,3,P4,3,standart,relabel:ollama
Ne zaman kesilecek perondaki bu su sızıntısı?,altyapi_insaat,10,information_request,2,P3,2,devrik,relabel:ollama
Biter mi inşaat faaliyeti akşama kadar?,altyapi_insaat,10,information_request,2,P4,3,devrik,relabel:ollama
Drenaj borusu yapılacak mı koridora bugün?,altyapi_insaat,10,information_request,2,P3,2,devrik,relabel:ollama
Fayanslar değişecek mi girişteki acil acaba?,altyapi_insaat,10,information_request,2,P4,3,devrik,relabel:ollama
Yapılacak mı zemin çökmesine müdahale sabah?,altyapi_insaat,10,information_request,2,P3,2,devrik,relabel:ollama
kadikoy istasyonundaki tavan akintisi nezaman tamir edilicek acaba bilgi varmi?,altyapi_insaat,10,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
sirinevler alt kat su baskini icin ekip geldimi suan mudhale ediliyomu?,altyapi_insaat,10,information_request,2,P1,0,yazim_yanlisi,relabel:ollama
bagcilar tunelindeki catlaklar icin guclendirme ne vakit baslicak acaba?,altyapi_insaat,10,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
vezneciler mazzgal tikanikligi ne zaman acilir yolcular sormaya basladi?,altyapi_insaat,10,information_request,2,P3,2,yazim_yanlisi,relabel:ollama
taksim bilet holu duvar nemlenmesi kontrol edilecekmi bugun vardiyasinda?,altyapi_insaat,10,information_request,2,P4,3,yazim_yanlisi,relabel:ollama
Tavan sızıntısı ne zaman biter?,altyapi_insaat,10,information_request,2,P3,2,cok_kisa,relabel:ollama
Duvar çatlağı onarılacak mı?,altyapi_insaat,10,information_request,2,P3,2,cok_kisa,relabel:ollama
Gider tıkanıklığı ne zaman açılır?,altyapi_insaat,10,information_request,2,P3,2,cok_kisa,relabel:ollama
İnşaat alanı ne zaman açılacak?,altyapi_insaat,10,information_request,2,P4,3,cok_kisa,relabel:ollama
Zemin çökmesi tamir zamanı?,altyapi_insaat,10,information_request,2,P3,2,cok_kisa,relabel:ollama
Yenikapı istasyonu asansör kabin içlerine tutunma barlarının eklenmesi yolcu güvenliği açısından faydalı olacaktır.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
Vezneciler kuzey girişindeki turnike kollarının darbelere dayanıklı yumuşak kaplama ile yenilenmesini öneriyoruz.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
Şirinevler aktarma merkezindeki yürüyen merdiven basamaklarına kaydırmaz bant uygulaması yapılması emniyeti artıracaktır.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
Ataköy bilet holü çıkış kapılarına rüzgar kesici otomatik bariyer sistemi kurulması ısıl dengeyi koruyacaktır.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
Yoğun saatlerde turnike geçişlerini hızlandırmak için döner kolların hafifletilmiş alaşımla değiştirilmesini teklif ediyorum.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
İstasyon girişindeki manuel demir kapıların sensörlü otomatik sistemlerle güncellenmesi erişilebilirliği kolaylaştıracaktır.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
Eklensin koruyucu bariyer asansör önüne.,mekanik_istasyon,0,suggestion,4,P4,3,devrik,relabel:ollama
Yapılmalı zemin revizyonu yürüyen merdiven girişine.,altyapi_insaat,10,suggestion,4,P4,3,devrik,relabel:ollama
Yenilensin turnike gövdeleri Şişhane bilet holü.,mekanik_istasyon,0,suggestion,4,P4,3,devrik,relabel:ollama
Şart ek tutamak asansör kabin içine.,mekanik_istasyon,0,suggestion,4,P4,3,devrik,relabel:ollama
Gerekli kauçuk kaplama turnike kollarına.,mekanik_istasyon,0,suggestion,4,P4,3,devrik,relabel:ollama
Değişmeli menteşeler istasyon ana giriş kapısında.,mekanik_istasyon,0,suggestion,4,P4,3,devrik,relabel:ollama
asansorlerin icine ayna takilsa cok daha ferah olur valla.,mekanik_istasyon,0,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
yuruyen merdıven kenarlarına koruyucu cıta takılsa ıyı olcak.,mekanik_istasyon,0,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
turnıke koları cok sert dıs kaplama lazim bunlara.,mekanik_istasyon,0,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
veznecıler gırıs kapısı mekanızması degısse cok iyi olr.,mekanik_istasyon,0,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
bariyerlerin kılıt sıstemı guclendırılse daha guvenlı olur bence.,mekanik_istasyon,0,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
asansör dugmelerı kabartmalı metal olsa daha dayanıklı olurdu.,mekanik_istasyon,0,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
merdıven basamak boyaları yenılense yolcu daha ıyı gorur.,altyapi_insaat,10,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Asansör içi ayna takılsın.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Turnike kolları yumuşatılsın.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Giriş kapıları otomatikleşsin.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Merdiven yanlarına fırça eklensin.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Bariyer boyları uzatılsın.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Turnike gövdesi güçlendirilmeli.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Taksim istasyonu bilet holü yürüyen merdivenlerine fırça koruyucu takılması teknik güvenliği ve temizliği artıracaktır.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
Yenilensin turnike gövdeleri Topkapı bilet holünde çok eskidi.,mekanik_istasyon,0,suggestion,4,P4,3,devrik,relabel:ollama
sirinevler turnike kollarina kaucuk kilif takilsa hasar azalir,mekanik_istasyon,0,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Kapı kolları değişimi gerekli.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Gayrettepe istasyonu kuzey girişindeki asansör kapı raylarına fırça sistemi eklenmesi tıkanmaları önleyecektir.,mekanik_istasyon,0,suggestion,4,P4,3,standart,relabel:ollama
Şişli istasyonu kuzey girişindeki güvenlik personelinin devriye sıklığı yoğun saatlerde artırılırsa caydırıcılık daha yüksek olur.,istasyon_guvenlik,6,suggestion,4,P4,3,standart,relabel:ollama
Levent bilet holündeki çöp kutularının kapasitesi yetersiz kaldığından daha büyük hacimli modellerle değiştirilmesi önerilmektedir.,temizlik,7,suggestion,4,P4,3,standart,relabel:ollama
Hacıosman peron zeminlerinin kayganlığını azaltmak için temizlik sonrası hızlı kurutma sağlayan makineler temin edilmelidir.,temizlik,7,suggestion,4,P4,3,standart,relabel:ollama
Kirazlı istasyonunda seyyar satıcı girişini engellemek için turnike bölgesine ek güvenlik bariyerleri planlanması uygun olacaktır.,istasyon_guvenlik,6,suggestion,4,P4,3,standart,relabel:ollama
Vezneciler tuvaletlerinde hijyenin korunması amacıyla kağıt havlu yerine yüksek hızlı el kurutma cihazları kullanılmalıdır.,temizlik,7,suggestion,4,P4,3,standart,relabel:ollama
Yangın söndürme ekipmanlarına erişimi kolaylaştırmak için dolap kapaklarına şeffaf ve dayanıklı pleksi kaplama yapılması önerilir.,istasyon_guvenlik,6,suggestion,4,P4,3,standart,relabel:ollama
Arttırılsın güvenlik personeli sayısı Taksim'de.,istasyon_guvenlik,6,suggestion,4,P4,3,devrik,relabel:ollama
Değişmeli çöp kovaları daha büyüklerle.,temizlik,7,suggestion,4,P4,3,devrik,relabel:ollama
Yapılsın periyodik ilaçlama Levent bilet holüne.,temizlik,7,suggestion,4,P4,3,devrik,relabel:ollama
Konsun yangın tüplerine koruyucu kafes.,istasyon_guvenlik,6,suggestion,4,P4,3,devrik,relabel:ollama
Gerekli mobil temizlik ekibi hafta sonu.,temizlik,7,suggestion,4,P4,3,devrik,relabel:ollama
guvenlik personeline kaskatli telsiz sistemi verilse iletisim cok hizlanir.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
vezneciler alt katina hasere icin ilaclama istasyonlari kurulmali bence.,temizlik,7,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
cop kutularina kapak takilirsa kotu koku yayilmasi engellenmis olur.,temizlik,7,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
merdiven baslarina kaydirmaz bant yapistirilmasi yolcu guvenligi icin cok onemli.,altyapi_insaat,10,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
temizlik personeline daha guclu dezenfektan verilmeli hijyen acisindan.,temizlik,7,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
yangin dolaplari onune engel konulmasi yolcularin yaslanmasini onler.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Taksim'e ek güvenlik devriyesi.,istasyon_guvenlik,6,suggestion,4,P4,3,cok_kisa,relabel:ollama
Peronlara kaydırmaz zemin solüsyonu.,altyapi_insaat,10,suggestion,4,P4,3,cok_kisa,relabel:ollama
Tuvaletlere sensörlü koku makinesi.,temizlik,7,suggestion,4,P4,3,cok_kisa,relabel:ollama
Bilet holü büyük çöp kutusu.,temizlik,7,suggestion,4,P4,3,cok_kisa,relabel:ollama
Güvenliğe yedek telsiz bataryası.,istasyon_guvenlik,6,suggestion,4,P4,3,cok_kisa,relabel:ollama
Kirazlı perona gece ilaçlama.,temizlik,7,suggestion,4,P4,3,cok_kisa,relabel:ollama
Yangın tüplerine işaretleme levhası.,istasyon_guvenlik,6,suggestion,4,P4,3,cok_kisa,relabel:ollama
Yenikapı aktarma koridorundaki temizlik personel sayısının sabah vardiyasında artırılması hijyen standartlarını önemli ölçüde iyileştirecektir.,temizlik,7,suggestion,4,P4,3,standart,relabel:ollama
Artırılsın güvenlik devriyesi sayısı Bostancı koridorlarında.,istasyon_guvenlik,6,suggestion,4,P4,3,devrik,relabel:ollama
bagcilar gise onune seyyar satici girmemesi icin ek bariyer lazim.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Yenikapı istasyonundaki peron bilgi ekranlarına bir sonraki trenin doluluk oranının eklenmesi yolcu dağılımını iyileştirebilir.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Vezneciler tünel ağzındaki yönlendirme tabelalarının fosforlu renklerle güncellenmesi yaşlı yolcular için büyük kolaylık sağlayacaktır.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Sefer iptali durumlarında anonsların otomatik yerine manuel ve detaylı yapılması yolcu memnuniyetini artıracak bir adımdır.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Levent istasyonu bilet holü girişine entegre ulaşım haritalarının eklenmesi aktarma yapacak yolculara zaman kazandıracaktır.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Peron yoğunluğu arttığında otomatik devreye giren sesli uyarı sistemi kurulması genel yolcu güvenliğini artırır.,sinyalizasyon_haberlesme,3,suggestion,4,P4,3,standart,relabel:ollama
Bostancı istasyonunda asansör önü tabelalarına asansörün hangi kata çıktığını gösteren simgeler eklenmesi karmaşayı önler.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Eklensin İngilizce anonslar turist yoğunluğunda,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Konulmalı büyük levhalar Marmaray aktarmasına,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Gelsin peron ekranına sefer süreleri,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Olmalı daha net anons sesleri,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Işıklı olsun yönlendirme tabelaları alt katta,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
Yazılsın bekleme süreleri giriş turnikelerine,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
sisli peronuna daha buyuk bilgilendirme ekrani lazim yolcu goremiyo,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
anonslarin ses seviyesi sabah vardiyasinda biraz daha artirilmali duyulmuyo,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
levent istasyonunda aktarma tabelalari fosforlu yapilsa cok iyi olur,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
yenikapi bilet holune sefer haritasi eklenmesi yolcuyu rahatlatir bence,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
peron ekranindaki yazi boyutu kucuk kalio buyutulmesi onerimdir,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
acil durum duyurulari daha anlasilir kelimelerle yeniden duzenlenmeli bence,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Perona dijital harita eklenmeli,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Anonslar daha sık yapılmalı,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Tabelalar daha büyük olmalı,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Ekranlara varış saati eklensin,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Yönlendirme levhaları yenilenmeli,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Peron yoğunluk uyarısı şart,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Girişlere sefer durumu ekranı,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,relabel:ollama
Kadıköy istasyonunda akşam yoğun saatlerde anons ses seviyesinin ortam gürültüsüne göre otomatik ayarlanması faydalı olacaktır.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Gerekiyor ek tabela Bağcılar güney çıkış bilet holüne.,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
atakoy peron ekranina anlik sefer iptal sebebi eklenmeli yolcu soruyo,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Peron yoğunluk bariyeri eklenmeli.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
Şirinevler istasyonunda peron yoğunluğunu azaltmak adına alternatif güzergah bilgilerinin anons sistemine dahil edilmesi önerilmektedir.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Esenler istasyonu trafo merkezindeki ısınma sorunu için harici soğutma sistemi kurulmasını teklif ediyorum.,elektrik_enerji,1,suggestion,4,P4,3,standart,relabel:ollama
Topkapı turnike bölgesi aydınlatmalarının LED sisteme dönüştürülmesi enerji verimliliği açısından büyük avantaj sağlayacaktır.,elektrik_enerji,1,suggestion,4,P4,3,standart,relabel:ollama
Levent tünel ağzındaki katener tellerinin gerginliğini ölçmek amacıyla dijital sensörler kullanılmasını öneriyorum.,sinyalizasyon_haberlesme,3,suggestion,4,P4,3,standart,relabel:ollama
Şişli istasyonu UPS odasındaki akülerin ömürlerini tamamlaması nedeniyle yeni nesil lityum akülerle değiştirilmesi gereklidir.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Kadıköy 2. peron elektrik panolarının yerleri yolcu güvenliği için daha korunaklı bir alana taşınmalıdır.,elektrik_enerji,1,suggestion,4,P4,3,standart,relabel:ollama
Gelsin ek aydınlatma asansör önüne.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Yenilenmeli UPS aküleri servis sonunda.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Şart peron sigortalarına yeni düzenleme.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Hızlandırılmalı trafo bakım periyotları Kadıköy.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Gerekli koridorlara hareket sensörlü lamba.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
kartal asansor onu icin led armatur takilsa iyi olur.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
sisli koridor aydinlatmalari sensorlu yapilmali tasarruf icin.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
kadikoy trafo odasina ek sogutma lazim cok isiniyor.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
levent tunel agzi kablo tavalari yenilenirse ariza azalir.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
esenler jenerator yakit tanki kapasitesi arttirilmali bence.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Pano 4 termal kamera eklenmeli.,elektrik_enerji,1,suggestion,4,P4,3,cok_kisa,relabel:ollama
Trafo bariyer montaj önerisi.,mekanik_istasyon,0,suggestion,4,P4,3,cok_kisa,relabel:ollama
UPS akü grubu yenilenmeli.,elektrik_enerji,1,suggestion,4,P4,3,cok_kisa,relabel:ollama
Kartal aydınlatma LED dönüşümü.,elektrik_enerji,1,suggestion,4,P4,3,cok_kisa,relabel:ollama
Topkapı jeneratör izolasyon talebi.,elektrik_enerji,1,suggestion,4,P4,3,cok_kisa,relabel:ollama
Mecidiyeköy bilet holündeki hırsızlık olaylarını önlemek amacıyla bu bölgeye ek aydınlatma ve bariyer sistemi kurulmalıdır.,istasyon_guvenlik,6,suggestion,4,P4,3,standart,relabel:ollama
Vezneciler istasyonundaki bayılma vakalarına hızlı müdahale için peron katına acil yardım kiti ve sedye konulmalıdır.,guvenlik_asayis_olay,9,suggestion,4,P4,3,standart,relabel:ollama
Üsküdar istasyonu güney çıkışındaki kavgaların engellenmesi için bu noktada sabit bir polis noktası oluşturulması önerilir.,istasyon_guvenlik,6,suggestion,4,P4,3,standart,relabel:ollama
Taksim peron alanındaki izdihamı yönetmek adına yoğun saatlerde peron girişlerine kontrollü geçiş sistemi getirilmelidir.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,relabel:ollama
Levent istasyonunda sıklaşan şüpheli paket ihbarlarını azaltmak için yolcuları bilgilendiren sesli uyarı sistemleri güncellenmelidir.,sinyalizasyon_haberlesme,3,suggestion,4,P4,3,standart,relabel:ollama
Eklensin sağlık kabini Taksim peronuna.,guvenlik_asayis_olay,9,suggestion,4,P4,3,devrik,relabel:ollama
Eklensin acil durum butonu her kolona.,sinyalizasyon_haberlesme,3,suggestion,4,P4,3,devrik,relabel:ollama
Konulmalı daha çok buton acil durumlar için.,sinyalizasyon_haberlesme,3,suggestion,4,P4,3,devrik,relabel:ollama
Kurulsun güvenlik bariyeri tünel ağzı girişine.,istasyon_guvenlik,6,suggestion,4,P4,3,devrik,relabel:ollama
Yapılsın bariyerli düzenleme bilet holü izdihamına.,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,relabel:ollama
atakoy istasyonuna ambulans beklem noktasi yapilsa iyi olur bence.,guvenlik_asayis_olay,9,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
uskudar perona acil tibbi mudahale cantasi sart artik.,guvenlik_asayis_olay,9,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
supheli paketler icin bilet holune dedektor koyulmasi lazim artik.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
hirsizlik cok oluyo mecidiyekoyde turnike ustu ayna takilsin.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
